ID,Description,Entry_ID
ganzahnlich-1,  ganz ähnlich,8514-szakaszt
FleischlappenamHuhnerschnabel-1,  Fleischlappen am Hühnerschnabel,8516-szakall
ausdemStielodHeftherausstehenderWerkzeugteil-1,  aus dem Stiel od Heft herausstehender Werkzeugteil,8516-szakall
WildlingderWurzel-1,  Wildling der Wurzel,8516-szakall
SchweifdesKometen-1,  Schweif des Kometen,8516-szakall
FadenschopfbeiPflanzen-1, Fadenschopf 〈bei Pflanzen〉,8516-szakall
TabakschmutzanderMeerschaumpfeife-1,  Tabakschmutz an der Meerschaumpfeife,8516-szakall
WallbuchseArtKanone-1,  Wallbüchse 〈Art Kanone〉,8516-szakall
StellemitBankenbeimBurgtoralsRastplatzderSoldaten-1,Stelle mit Bänken beim Burgtor als Rastplatz der Soldaten,8517-szakallszaraszto
SitzbankvorDorfhausernzumPlaudern-1,  Sitzbank vor Dorfhäusern zum Plaudern,8517-szakallszaraszto
Gebaudeteil-1,  Gebäudeteil,8518-szakasz
ZugMilit-1,  Zug 〈Milit〉,8518-szakasz
Garnbundel-1,  Garnbündel,8518-szakasz
Strecke-1,  Strecke,8518-szakasz
Strecke-2, Strecke,9094-tav
Strecke-3,  Strecke,9174-ter
Strecke-4, Strecke,9987-vonal
Streckenkarte-1, Streckenkarte,8518-szakasz
Wissenszweig-1,Wissenszweig,8519-szakma
Gewerbeart-1,  Gewerbeart,8519-szakma
Tagewerk-1, Tagewerk,8519-szakma
Tagewerk-2,  Tagewerk,8520-szakmany
Lohnarbeit-1,  Lohnarbeit,8519-szakma
Lohnarbeit-2,Lohnarbeit,8520-szakmany
lastigeArbeit-1,  lästige Arbeit,8520-szakmany
Taglohn-1,  Taglohn,8520-szakmany
Arbeitslohn-1, Arbeitslohn,8520-szakmany
Tagelohner-1,  Tagelöhner,8520-szakmany
meistlangstielig-1, meist langstielig,8521-szakoca
FaustkeilArchaologie-1,  Faustkeil 〈Archäologie〉,8521-szakoca
SakramentalsFluch-1,Sakrament 〈als Fluch〉,8522-szakrament
Sakrament-1,Sakrament,8523-szakramentum
etwHochverehrtes-1,  etw Hochverehrtes,8523-szakramentum
EinzelstuckderBehaarung-1,Einzelstück der Behaarung,8524-szal
desGefieders-1, des Gefieders,8524-szal
EinzelneseinesHalmgewachses-1, Einzelnes eines Halmgewächses,8524-szal
langer-1,  langer,8524-szal
langer-2,  langer,8579-szar
aufragenderGegenstand-1, aufragender Gegenstand,8524-szal
Holzstamm-1, Holzstamm,8524-szal
sehrwenig-1,  sehr wenig,8524-szal
sehrwenig-2,sehr wenig,8674-szemernyi
Zahlwort-1,  〈Zählwort,8524-szal
nachNum-1, nach Num,8524-szal
alsAnzahlvonPersonen-1, als Anzahl von Personen,8524-szal
langlichenDingen-1, länglichen Dingen〉,8524-szal
LangenmasechsFu-1,  Längenmaß: sechs Fuß,8524-szal
FadeneineskompliziertenGeschehens-1,  Faden eines komplizierten Geschehens,8524-szal
AufbauelementeinerOrganisation-1, Aufbauelement einer Organisation,8524-szal
Spaltung-1,  Spaltung,8524-szal
FaserodSpaltungsrichtungvonHolz-1, Faser- od Spaltungsrichtung 〈von Holz〉,8524-szal
tutajos-1, tutajos,8525-szal
inSchwungkommen-1,  in Schwung kommen,8527-szalad
schnellvergehenZeit-1,  schnell vergehen 〈Zeit〉,8527-szalad
durcheinanderseinRaum-1,  durcheinander sein 〈Raum,8527-szalad
malzhaltig-1,  malzhaltig,8528-szalad
Salzfisch-1,Salzfisch,8529-szaladia
Pokelhering-1, Pökelhering,8529-szaladia
Schleife-1, Schleife,8530-szalag
Schleife-2, Schleife,9601-uszaly
TextilbandalsZierat-1,  Textilband als Zierat,8530-szalag
Muskelband-1,  Muskelband,8530-szalag
etwStreifenahnliches-1,  etw Streifenähnliches,8530-szalag
amFliebandarbeitendeGruppe-1,  am Fließband arbeitende Gruppe,8530-szalag
Forderband-1,  Förderband,8530-szalag
Salamander-1,Salamander,8531-szalamandra
Salami-1,Salami,8532-szalami
Gartenhaus-1,Gartenhaus,8534-szaletli
Salizyl-1,Salizyl,8535-szalicil
Salizylsaure-1,  Salizylsäure,8535-szalicil
Splitter-1,Splitter,8536-szalka
Splitter-2,Splitter,8774-szilank
Splitter-3, Splitter,9391-toportyu
winzigepflanzlicheAbfalle-1,  winzige pflanzliche Abfälle,8536-szalka
jmdmeinDornimAuge-1,  jmdm ein Dorn im Auge,8536-szalka
Grate-1,  Gräte,8536-szalka
Grate-2,  Gräte,9291-toklasz
Grate-3, Gräte,9550-tuske
Fleischfaser-1,  Fleischfaser,8536-szalka
FaserderHulsenfrucht-1, Faser der Hülsenfrucht,8536-szalka
Streichholzchen-1,  Streichhölzchen,8536-szalka
Zunder-1, Zünder,8536-szalka
sichsetzen-1,sich setzen,8537-szall
sichsetzen-2,  sich setzen,9639-ul
sichherunterlassen-1, sich herunterlassen,8537-szall
sichbegeben-1,  sich begeben,8537-szall
sichbegeben-2, sich begeben,8982-takarodik
ziehenHeer-1, ziehen 〈Heer〉,8537-szall
aufsteigen-1, aufsteigen,8537-szall
absteigen-1, absteigen,8537-szall
einkehren-1,  einkehren,8537-szall
einziehen-1, einziehen,8537-szall
belagern-1,  belagern,8537-szall
belagern-2,  belagern,9958-vitat
belagern-3, belagern,9967-viv
fallenWasserhohe-1, fallen 〈Wasserhöhe〉,8537-szall
sichablagernSatz-1, sich ablagern 〈Satz〉,8537-szall
denKampfaufnehmen-1,  den Kampf aufnehmen,8537-szall
leszallasakozben-1, leszállása közben,8537-szall
Logiergast-1,  Logiergast,8537-szall
AngehorigereinerBesatzungsarmee-1,  Angehöriger einer Besatzungsarmee,8537-szall
Uberkommen-1,  Überkommen,8537-szall
Besetzung-1, Besetzung,8537-szall
Sichniederlassen-1,  Sichniederlassen,8537-szall
aprankentalaereszkedik-1, apránként aláereszkedik,8537-szall
zeitweiligerWohnsitz-1, zeitweiliger Wohnsitz,8538-szallas
Einodhof-1, Einödhof,8538-szallas
Einodhof-2, Einödhof,9030-tanya
ZeltlagervonNomadenvolkern-1,  Zeltlager von Nomadenvölkern,8538-szallas
Herberge-1,  Herberge,8538-szallas
Herberge-2,  Herberge,8540-szallo
Herberge-3,  Herberge,8540-szallo
UberwinterungsstelledesViehsmitderHirtenhutte-1,  Überwinterungsstelle des Viehs mit der Hirtenhütte,8538-szallas
HutteeinesausderFremdeumzuweidengekommenenHirten-1, Hütte eines aus der Fremde um zu weiden gekommenen Hirten,8538-szallas
eineGruppederinderFeldmarkbefindlichen-1,  eine Gruppe der in der Feldmark befindlichen,8538-szallas
zeitweiliggebrauchtenWirtschaftsgebaude-1, zeitweilig gebrauchten Wirtschaftsgebäude,8538-szallas
unbedeckter-1, unbedeckter,8538-szallas
eingezaunterPlatzvordemSchweinestall-1, eingezäunter Platz vor dem Schweinestall,8538-szallas
SiedlungfernvomMutterland-1,  Siedlung fern vom Mutterland,8538-szallas
HohlewildlebenderTiere-1,   Höhle wild lebender Tiere,8538-szallas
zeitweiligirgendwowohnen-1,  zeitweilig irgendwo wohnen,8538-szallas
beherbergen-1,  beherbergen,8538-szallas
beherbergen-2, beherbergen,8539-szallit
herab-1,herab-,8539-szallit
hinablassen-1, hinablassen,8539-szallit
sehaftmachen-1,  seßhaft machen,8539-szallit
sichirgendwohinzubewegenveranlassen-1,  sich irgendwohin zu bewegen veranlassen,8539-szallit
irgendwohinbringen-1, irgendwohin bringen,8539-szallit
irgendwohinfuhren-1, irgendwohin führen,8539-szallit
irgendwohinloszuziehenveranlassenHeer-1, irgendwohin loszuziehen veranlassen 〈Heer,8539-szallit
Volkusw-1, Volk usw〉,8539-szallit
jmdmetwhinterlassen-1,  jmdm etw  hinterlassen,8539-szallit
aufjmdnetwubertragen-1, auf jmdn etw übertragen,8539-szallit
Armeentlassen-1, Arme〉 entlassen,8539-szallit
moralischodimAnsehenaufeineniedrigereStufesetzen-1, 〈moralisch od im Ansehen〉 auf eine niedrigere Stufe setzen,8539-szallit
transportieren-1, transportieren,8539-szallit
aufbzwaussteigenlassen-1,  auf- bzw aussteigen lassen,8539-szallit
Preisherabsetzen-1,  〈Preis〉 herabsetzen,8539-szallit
zufliegenveranlassen-1,  zu fliegen veranlassen,8539-szallit
wiederholtliefern-1,  〈wiederholt〉 liefern,8539-szallit
zustellen-1, zustellen,8539-szallit
gelieferteSache-1,  gelieferte Sache,8539-szallit
geflugeltesWort-1,geflügeltes Wort,8541-szallo
inhaltloserTeileinerSache-1, inhaltloser Teil einer Sache,8542-szalma
Strohwitwe-1,  Strohwitwe,8542-szalma
Strohwitwe-2,Strohwitwe,8543-szalmaozvegy
Salmiak-1,Salmiak,8544-szalmiak
Empfangszimmer-1, Empfangszimmer,8545-szalon
Geschaftsraum-1, Geschäftsraum,8545-szalon
literarische-1,  literarische,8545-szalon
kunstlerischeZusammenkunft-1, künstlerische Zusammenkunft,8545-szalon
Ausstellungsraum-1,  Ausstellungsraum,8545-szalon
Ausstellung-1, Ausstellung,8545-szalon
Ausstellung-2,  Ausstellung,9047-tar
SchliffimBackwerk-1,  Schliff 〈im Backwerk〉,8547-szalonna
SchliffimBackwerk-2,  Schliff 〈im Backwerk〉,8575-szappan
FruchtfleischdesKurbisses-1,  Fruchtfleisch des Kürbisses,8547-szalonna
derZuckermelone-1, der Zuckermelone,8547-szalonna
spicken-1,  spicken,8547-szalonna
Speckessen-1,  Speck essen,8547-szalonna
Salto-1,Salto,8548-szalto
Saltomortale-1,  Salto mortale,8548-szalto
Dechsel-1,Dechsel,8549-szalu
Hohlbeil-1, Hohlbeil,8549-szalu
ZimmermannsgeratzumGlatten-1,  Zimmermannsgerät zum Glätten,8549-szalu
salutieren-1,  salutieren,8550-szalutal
Serviette-1,Serviette,8551-szalveta
AnzahlbestimmterIndividuen-1, Anzahl bestimmter Individuen,8552-szam
Anzahl-1,  Anzahl,8552-szam
Quantitat-1,  Quantität,8552-szam
Nummer-1, Nummer,8552-szam
werk-1, werk,8552-szam
Numerus-1,  Numerus,8552-szam
ExemplareinerZeitung-1,  Exemplar einer Zeitung,8552-szam
Zeitschriftusw-1, Zeitschrift usw,8552-szam
Arithmetik-1,  Arithmetik,8552-szam
Arithmetik-2,  Arithmetik,8561-szamtan
Mathematik-1, Mathematik,8552-szam
Mathematik-2,Mathematik,8561-szamtan
NummerinnerhalbeinerSpielfolge-1,  Nummer innerhalb einer Spielfolge,8552-szam
TrennpfahlzwischenzweiKlafternHolz-1,  Trennpfahl zwischen zwei Klaftern Holz,8552-szam
Zahlender-1,  Zählender,8552-szam
ZahlerMath-1,  Zähler 〈Math〉,8552-szam
Verbannung-1,  Verbannung,8555-szamkivet
Walderdbeere-1, Walderdbeere ,8556-szamoca
Samojede-1,Samojede,8557-szamojed
samojedisch-1,  samojedisch,8557-szamojed
TokajerSzamorodnerArtAusbruchwein-1,Tokajer Szamorodner 〈Art Ausbruchwein〉,8558-szamorodni
Samowar-1,Samowar,8559-szamovar
ArtArmbrust-1,Art Armbrust,8560-szamszerij
Rechenkunst-1, Rechenkunst,8561-szamtan
LehrevomRechnen-1, 〈Lehre vom〉 Rechnen,8561-szamtan
reuen-1,reuen,8562-szan
planen-1, planen,8562-szan
beabsichtigen-1, beabsichtigen,8562-szan
jmdmgegenuberschonungsvollsein-1,  jmdm gegenüber schonungsvoll sein,8562-szan
furjmdnbestimmen-1,  für jmdn bestimmen,8562-szan
jmdmzudenken-1, jmdm zudenken,8562-szan
weihen-1, weihen,8562-szan
weihen-2,weihen,8699-szentel
imvorausfuretwbestimmen-1, im voraus für etw bestimmen,8562-szan
migonnen-1,  mißgönnen,8562-szan
ausfreiemWillen-1,  aus freiem Willen,8562-szan
gleitenderMaschinenteil-1,  gleitender Maschinenteil,8563-szan
dieGesundungeinesUnternehmens-1,  die Gesundung eines Unternehmens,8564-szanal
Betriebsbewirken-1, Betriebs bewirken,8564-szanal
Gehalterherabsetzen-1,  Gehälter herabsetzen,8564-szanal
PersonalabbauenausbudgetarenGrunden-1, Personal abbauen 〈aus budgetären Gründen〉,8564-szanal
veralteteGebaudeniederreienausstadtebaulichenGrunden-1,  veraltete Gebäude niederreißen 〈aus städtebaulichen Gründen〉,8564-szanal
auseinander-1,auseinander,8565-szanaszet
auseinander-2,  auseinander,8753-szet
ErholungsheimfurGenesende-1,Erholungsheim für Genesende,8566-szanatorium
facharztlichgeleiteteEinrichtungzurBehandlungchronischKranker-1,  fachärztlich geleitete Einrichtung zur Behandlung chronisch Kranker,8566-szanatorium
hoherturkischerBeamter-1,hoher türkischer Beamter,8569-szandzsak
Bezirksstatthalter-1, Bezirksstatthalter,8569-szandzsak
turkischerVerwaltungsundHeeresbezirk-1,  türkischer Verwaltungs- und Heeresbezirk,8569-szandzsak
sanguinisch-1,sanguinisch,8570-szangvinikus
sanguinisch-2,  sanguinisch,9825-ver
Sanguiniker-1,  Sanguiniker,8570-szangvinikus
Sanitatssoldat-1,Sanitätssoldat,8571-szanitec
Bestatigung-1,Bestätigung,8572-szankcio
ErhebungzumverbindlichenGesetz-1, Erhebung zum verbindlichen Gesetz,8572-szankcio
Strafmanahme-1,  Strafmaßnahme,8572-szankcio
pflugen-1,pflügen,8573-szant
pflugen-2, pflügen,8649-szel
Ackerland-1,  Ackerland,8573-szant
bestelltesAckerland-1,  bestelltes Ackerland,8573-szant
sichschnellvermehrend-1,  sich schnell vermehrend,8574-szapora
weitKleidungsstuck-1,  weit 〈Kleidungsstück〉,8574-szapora
ArtVersfuTribrachys-1,  Art Versfuß: Tribrachys,8574-szapora
Seife-1,Seife,8575-szappan
Seifensieder-1,  Seifensieder,8575-szappan
Metze-1,Metze,8576-szapu
Kastchen-1, Kästchen,8576-szapu
Waschlauge-1,  Waschlauge,8576-szapu
Beuche-1, Beuche,8576-szapu
Waschbottich-1,  Waschbottich,8576-szapu
bauchigesBorkengefa-1, bauchiges Borkengefäß,8576-szapu
Scheie-1,Scheiße,8577-szar
Feilspane-1, Feilspäne,8577-szar
Feilstaub-1, Feilstaub,8577-szar
rotbraun-1,rotbraun,8578-szar
rotlichgelb-1, rötlichgelb,8578-szar
pflanzenlos-1,  pflanzenlos,8578-szar
Unterschenkel-1,Unterschenkel,8579-szar
Unterarm-1, Unterarm,8579-szar
Halm-1, Halm,8579-szar
Hosenbein-1,  Hosenbein,8579-szar
Stiefelschaft-1, Stiefelschaft,8579-szar
Tragsaule-1,  Tragsäule,8579-szar
herausragenderTeil-1, herausragender Teil,8579-szar
SchenkeldesWinkels-1, Schenkel 〈des Winkels〉,8579-szar
sarazenisch-1,  sarazenisch,8580-szaracen
ausgetrocknet-1, ausgetrocknet,8581-szaraz
festlandisch-1,  festländisch,8581-szaraz
hagerPerson-1, hager 〈Person〉,8581-szaraz
magermachend-1, mager machend,8581-szaraz
nichtdurchWasserbetriebenMuhle-1,  nicht durch Wasser betrieben 〈Mühle〉,8581-szaraz
prosaisch-1, prosaisch,8581-szaraz
trockenSpeise-1,  trocken 〈Speise〉,8581-szaraz
kaltKost-1, kalt 〈Kost〉,8581-szaraz
trockenAmme-1,  trocken 〈Amme〉,8581-szaraz
nichtmelkbaraltesMuttertier-1, nicht melkbar 〈altes Muttertier〉,8581-szaraz
nichtvollgultigGegenstand-1,  nicht vollgültig 〈Gegenstand〉,8581-szaraz
seinenAufgabennichtvollnachkommendPerson-1, seinen Aufgaben nicht voll nachkommend 〈Person〉,8581-szaraz
trockenPerson-1, trocken 〈Person,8581-szaraz
fadVortrag-1, fad 〈Vortrag,8581-szaraz
trockenWein-1,  trocken 〈Wein〉,8581-szaraz
trockenerTeil-1,  trockener Teil,8581-szaraz
TrockenesKleidung-1,  Trockenes 〈Kleidung〉,8581-szaraz
Trockenfutter-1,  Trockenfutter,8581-szaraz
Blahuhn-1,Bläßhuhn,8583-szarcsa
Benennunganderer-1, 〈Benennung anderer,8583-szarcsa
ahnlWasservogel-1, ähnl Wasservögel〉,8583-szarcsa
schwarzesPferdmitweierStirne-1,  schwarzes Pferd mit weißer Stirne,8583-szarcsa
weilich-1,  weißlich,8583-szarcsa
kahlBeindesPferdes-1, kahl 〈Bein des Pferdes〉,8583-szarcsa
sardine-1,sardine,8585-szardinia
herumstrolchend-1,herumstrolchend,8586-szarhazi
Scheikerl-1,  Scheißkerl,8586-szarhazi
elsterfarbig-1,  elsterfarbig,8587-szarka
bunthauptsPferd-1, bunt 〈haupts Pferd〉,8587-szarka
Plauderer-1,  Plauderer,8587-szarka
Schwatzer-1, Schwätzer,8587-szarka
diebischeElster-1,  diebische Elster,8587-szarka
RitterspornPflanze-1,Rittersporn 〈Pflanze〉,8588-szarkalab
ArtVerschnurung-1,  Art Verschnürung,8588-szarkalab
ArtMehlspeise-1,  Art Mehlspeise,8588-szarkalab
KrahenfueandenAugenwinkeln-1,  Krähenfüße 〈an den Augenwinkeln〉,8588-szarkalab
Sarkophag-1,Sarkophag,8589-szarkofag
rmeinesFlubettes-1,rm eines Flußbettes,8590-szarm
Tals-1, Tals,8590-szarm
Grabens-1, Grabens,8590-szarm
gefulltesKrautbzwdessenFulle-1,gefülltes Kraut bzw dessen Fülle,8591-szarma
eingesauerterKopfkohl-1,  eingesäuerter Kopfkohl,8591-szarma
herruhren-1,  herrühren,8592-szarmazik
erfolgen-1,  erfolgen,8592-szarmazik
gedeihen-1,  gedeihen,8592-szarmazik
gedeihen-2, gedeihen,9182-terem
sichverzweigen-1,  sich verzweigen,8592-szarmazik
sichverzweigen-2,  sich verzweigen,9190-terul
auseinerSachefolgen-1,  aus einer Sache folgen,8592-szarmazik
ausgieenlassen-1,  ausgießen lassen,8592-szarmazik
hinleiten-1,  hinleiten,8592-szarmazik
erlassenusw-1, erlassen usw,8592-szarmazik
ableiten-1,  ableiten,8592-szarmazik
aufetwzuruckfuhren-1, auf etw zurückführen,8592-szarmazik
SeitenflossederFische-1, Seitenflosse der Fische,8593-szarny
FitticheinstehendenWendungenalsSymbolderGeborgenheitundObhut-1,  Fittiche 〈in stehenden Wendungen als Symbol der Geborgenheit und Obhut〉,8593-szarny
instehendenWendungenalsSymbolderfreienBewegung-1,  〈in stehenden Wendungen als Symbol der freien Bewegung,8593-szarny
desAufstiegsundderSchnelligkeit-1, des Aufstiegs und der Schnelligkeit〉,8593-szarny
Flanke-1,  Flanke,8593-szarny
Flugelmilit-1, Flügel 〈milit〉,8593-szarny
FraktioneinerGemeinschaft-1, Fraktion 〈einer Gemeinschaft〉,8593-szarny
herausragenderTeilverschGerate-1,  herausragender Teil versch Geräte,8593-szarny
Rockscho-1,  Rockschoß,8593-szarny
FlugelderTur-1, Flügel der Tür,8593-szarny
desFenstersusw-1, des Fensters usw,8593-szarny
Seitenbau-1,  Seitenbau,8593-szarny
groererAuenteildesWaldes-1, größerer Außenteil des Waldes,8593-szarny
Gebirges-1, Gebirges,8593-szarny
treibendeFlachederWindmuhle-1,  treibende Fläche der Windmühle,8593-szarny
rechteodlinkeSeiteverschKorperteile-1,  rechte od linke Seite versch Körperteile,8593-szarny
AuswuchsaufdemKeilbein-1,  Auswuchs auf dem Keilbein,8593-szarny
hautigerSamenanhang-1,  häutiger Samenanhang,8593-szarny
FlugeldesFlugzeugs-1,  Flügel des Flugzeugs,8593-szarny
SeitenliniederFamilie-1,  Seitenlinie der Familie,8593-szarny
einesderbeidenSeitenblatterderSchmetterlingsblute-1,  eines der beiden Seitenblätter der Schmetterlingsblüte,8593-szarny
BlattcheneinesgefiedertenBlattes-1, Blättchen eines gefiederten Blattes,8593-szarny
gewohnlichverzierterBesatz-1,gewöhnlich verzierter Besatz,8594-szarnyek
seitlicher-1, seitlicher,8594-szarnyek
auererTeilvonetw-1, äußerer Teil von etw,8594-szarnyek
Winchirm-1,  Winchirm,8594-szarnyek
TeildesFischzauns-1,  Teil des Fischzauns,8594-szarnyek
BehaltnisausHorn-1,Behältnis aus Horn,8595-szaru
HornMaterial-1,  Horn 〈Material〉,8595-szaru
ArmvonFlussen-1,Arm 〈von Flüssen,8597-szarv
Talernusw-1, Tälern usw〉,8597-szarv
Blashorn-1,  Blashorn,8597-szarv
gehorntTier-1,  gehörnt 〈Tier〉,8597-szarv
verzweigt-1,  verzweigt,8597-szarv
auffallendFehler-1,  auffallend 〈Fehler〉,8597-szarv
schwierigFrage-1,  schwierig 〈Frage〉,8597-szarv
Hirsch-1,Hirsch,8598-szarvas
HornchenalsGeback-1,  Hörnchen 〈als Gebäck〉,8598-szarvas
DungerhaufeninFormeinesSchobers-1,  Düngerhaufen in Form eines Schobers,8598-szarvas
Kapitalfehler-1,Kapitalfehler,8599-szarvashiba
Sachse-1,Sachse,8600-szasz
SachseinSiebenburgenodinderZips-1, Sachse in Siebenbürgen od in der Zips,8600-szasz
sachsisch-1,  sächsisch,8600-szasz
Satin-1,Satin,8601-szaten
SatyrWaldgott-1,Satyr 〈Waldgott〉,8602-szatir
MannmitkrankhaftgesteigertemGeschlechtstrieb-1,  Mann mit krankhaft gesteigertem Geschlechtstrieb,8602-szatir
Sittenstrolch-1, Sittenstrolch,8602-szatir
ArtLiteraturgattung-1,Art Literaturgattung,8603-szatira
Satire-1, Satire,8603-szatira
beiender-1,  beißender,8603-szatira
scharferSpott-1, scharfer Spott,8603-szatira
Fischhandler-1,Fischhändler,8604-szatocs
Greiler-1, Greißler,8604-szatocs
Getreidespekulant-1,  Getreidespekulant,8604-szatocs
kleinlichePerson-1,  kleinliche Person,8604-szatocs
ArtgroeresSchrot-1,Art größeres Schrot,8605-szatyma
Sack-1, Sack,8606-szatyor
Sack-2,Sack,8950-szutyo
Sack-3,  Sack,10101-zsak
Einkaufstasche-1, Einkaufstasche,8606-szatyor
alteSchachtelalteFrau-1,  alte Schachtel 〈alte Frau〉,8606-szatyor
alterKracher-1, alter Kracher,8606-szatyor
LegekastenfurHuhner-1, Legekasten für Hühner,8606-szatyor
Saffian-1,Saffian,8607-szattyan
SaunaRaum-1,Sauna 〈Raum〉,8608-szauna
Saunieren-1,  Saunieren,8608-szauna
mundlicherzahlen-1,mündlich erzählen,8609-szaval
kunstlerischdeklamieren-1,  〈künstlerisch〉 deklamieren,8609-szaval
kunstlerischdeklamieren-2,  〈künstlerisch〉 deklamieren,8611-szavaz
rezitieren-1, rezitieren,8609-szaval
rezitieren-2, rezitieren,8611-szavaz
abstimmen-1,  abstimmen,8609-szaval
abstimmen-2,abstimmen,8611-szavaz
eineRedehalten-1,  eine Rede halten,8609-szaval
eineRedehalten-2, eine Rede halten,8611-szavaz
Phrasendreschen-1, Phrasen dreschen,8609-szaval
Widerreden-1, Widerreden,8609-szaval
Wahlstimme-1,  Wahlstimme,8609-szaval
Wahlstimme-2, Wahlstimme,9982-voks
Rezitation-1, Rezitation,8609-szaval
AblenkungderAnklageoddesVerdachtesvonsich-1,Ablenkung der Anklage od des Verdachtes von sich,8610-szavat
Beschuldigung-1,  Beschuldigung,8610-szavat
Beschuldigung-2,  Beschuldigung,9679-vadol
Klatscherei-1, Klatscherei,8610-szavat
Lasterzunge-1, Lästerzunge,8610-szavat
votieren-1, votieren,8611-szavaz
aushundertPersonenbzwHausernbestehendeGruppe-1,aus hundert Personen bzw Häusern bestehende Gruppe,8612-szaz
Jahrhundert-1,  Jahrhundert,8612-szaz
Jahrhundert-2,  Jahrhundert,8612-szaz
hundert-1,  hundert,8612-szaz
Hunderter-1,  Hunderter,8612-szaz
Hunderter-2,  Hunderter,8612-szaz
Hundert-1,  Hundert,8612-szaz
Hundertstel-1,  Hundertstel,8612-szaz
KompanieMilit-1,  Kompanie 〈Milit〉,8612-szaz
furarbeitsunfahigerklaren-1,  für arbeitsunfähig erklären,8612-szaz
Stuhl-1,Stuhl,8614-szeccel
Stuhl-2,  Stuhl,8633-szek
Stuhl-3,  Stuhl,9639-ul
Sprechbuhne-1,  Sprechbühne,8614-szeccel
Waldwiese-1, Waldwiese,8615-szecs
Hacksel-1,Häcksel,8616-szecska
hauptsalsTeilvonMischfutter-1, haupts als Teil von Mischfutter,8616-szecska
wertlosesDing-1, wertloses Ding,8616-szecska
GymnasiastdererstenKlasse-1, Gymnasiast der ersten Klasse,8616-szecska
erheben-1,erheben,8617-szed
erheben-2, erheben,9033-tapaszkodik
einnehmenzBSteuern-1, einnehmen 〈zB Steuern〉,8617-szed
pflucken-1, pflücken,8617-szed
pflucken-2, pflücken,9169-tep
sammeln-1, sammeln,8617-szed
sammeln-2,  sammeln,8814-szit
sammeln-3,  sammeln,9704-vakar
fursichgewinnen-1,  für sich gewinnen,8617-szed
