ID,Language_ID,Headword,Part_Of_Speech,Year,Etymology,Loan
3332-halad,Hungarian,halad,,1138.0,,true
3333-haladatlan,Hungarian,háládatlan,,1513.0,,true
3334-halandzsa,Hungarian,halandzsa,,1912.0,internal,true
3335-halank,Hungarian,halánk ∆,,1627.0,,true
3336-haliho,Hungarian,halihó,,1906.0,compound,true
3337-halina,Hungarian,halina ∆,,1785.0,Croatian or Serbian,true
3338-halk,Hungarian,halk¹,,1449.0,unknown,true
3339-halk,Hungarian,halk² ×,,1801.0,,true
3340-hall,Hungarian,hall¹,,1195.0,,true
3341-hall,Hungarian,hall²,,1840.0,,true
3342-hallgat,Hungarian,hallgat,,1372.0,derived word,true
3343-hallo,Hungarian,halló,,1751.0,German,true
3344-halmazat,Hungarian,halmazat,,1757.0,,true
3345-halo,Hungarian,háló,,1267.0,Proto-Uralic,true
3346-halom,Hungarian,halom,,1055.0,Slavic,true
3347-halvany,Hungarian,halvány,,1485.0,derived word,true
3348-halyag,Hungarian,halyag ×,,1239.0,unknown,true
3349-halyog,Hungarian,hályog,,1430.0,Proto-Finno-Ugric,true
3350-ham,Hungarian,hám¹,,1366.0,,true
3351-hamar,Hungarian,hamar,,1198.0,unknown,true
3352-hamis,Hungarian,hamis,,1067.0,uncertain,true
3353-hamm,Hungarian,hamm,,1856.0,onomatopoetic,true
3354-hamor,Hungarian,hámor ∆,,1344.0,loan,true
3355-hamoz,Hungarian,hámoz,,1416.0,,true
3356-hamu,Hungarian,hamu,,1211.0,Proto-Finno-Ugric,true
3357-hamupipoke,Hungarian,hamupipőke,,1792.0,compound,true
3358-hamut,Hungarian,hamut †,,1395.0,Slavic,true
3359-hanak,Hungarian,hanák ∆,,1704.0,Czech,true
3360-hancurozik,Hungarian,hancúrozik,,1792.0,,true
3361-hancs,Hungarian,háncs,,1588.0,Proto-Uralic,true
3362-hancsik,Hungarian,hancsik ×,,1640.0,derived word,true
3363-handabanda,Hungarian,handabanda,,1789.0,,true
3364-handle,Hungarian,handlé ∆,,1845.0,,true
3365-handzsar,Hungarian,handzsár †,,1527.0,Ottoman-Turkic,true
3366-hanem,Hungarian,hanem,,1350.0,compound,true
3367-hang,Hungarian,hang,,1086.0,,true
3368-hanga,Hungarian,hanga,,1293.0,unknown,true
3369-hangar,Hungarian,hangár,,1880.0,international word,true
3370-hangulat,Hungarian,hangulat,,1830.0,German,true
3371-hangya,Hungarian,hangya,,1313.0,,true
3372-hant,Hungarian,hant,,1211.0,derived word,true
3373-hantiroz,Hungarian,hantíroz ∆,,1782.0,,true
3374-hanta,Hungarian,hanta,,1917.0,,true
3375-hany,Hungarian,hany ×,,1075.0,Proto-Uralic,true
3376-hany,Hungarian,hány¹,,1416.0,Proto-Finno-Ugric,true
3377-hany,Hungarian,hány²,,1416.0,Proto-Uralic,true
3378-hanyag,Hungarian,hanyag,,1808.0,uncertain,true
3379-hanyatlik,Hungarian,hanyatlik,,1551.0,derived word,true
3380-hanyatt,Hungarian,hanyatt,,1470.0,,true
3381-hanyatthomlok,Hungarian,hanyatt-homlok,,1493.0,compound,true
3382-hanyaveti,Hungarian,hányaveti,,1787.0,compound,true
3383-hapci,Hungarian,hapci,,1885.0,onomatopoetic,true
3384-hapog,Hungarian,hápog,,1772.0,,true
3385-haporty,Hungarian,háporty ×,,1369.0,unknown,true
3386-happol,Hungarian,happol,,1911.0,German,true
3387-hapsi,Hungarian,hapsi,,1924.0,internal,true
3388-haptak,Hungarian,hapták ∆,,1872.0,loan,true
3389-hara,Hungarian,hara ×,,1579.0,Wanderwort,true
3390-haracs,Hungarian,harács ∆,,1600.0,Ottoman-Turkic,true
3391-harag,Hungarian,harag,,1177.0,Proto-Finno-Ugric,true
3392-harakiri,Hungarian,harakiri,,1872.0,international word,true
3393-harakol,Hungarian,harákol,,1801.0,,true
3394-harak,Hungarian,harák,,1840.0,onomatopoetic,true
3395-harambasa,Hungarian,harámbasa †,,1539.0,Croatian or Serbian,true
3396-haramia,Hungarian,haramia,,1547.0,Croatian or Serbian,true
3397-harang,Hungarian,harang,,1211.0,,true
3398-harantek,Hungarian,haránték ∆,,1549.0,,true
3399-harap,Hungarian,harap¹,,1427.0,Proto-Finno-Ugric,true
3400-harap,Hungarian,harap² ×,,1590.0,Proto-Finno-Ugric,true
3401-harapodzik,Hungarian,harapódzik,,1629.0,,true
3402-harasz,Hungarian,hárász ×,,1630.0,Wanderwort,true
3403-haraszt,Hungarian,haraszt,,1015.0,Slavic,true
3404-harcol,Hungarian,harcol,,1476.0,,true
3405-harcsa,Hungarian,harcsa,,1193.0,unknown,true
3406-harem,Hungarian,hárem,,1693.0,international word,true
3407-harfa,Hungarian,hárfa,,1560.0,loan,true
3408-haricska,Hungarian,haricska ×,,1614.0,Romanian,true
3409-haris,Hungarian,haris,,1395.0,onomatopoetic,true
3410-harisnya,Hungarian,harisnya,,1470.0,Ukranian,true
3411-harizsal,Hungarian,harizsál ×,,1747.0,,true
3412-harkaly,Hungarian,harkály,,1323.0,Proto-Ugric,true
3413-harmadfu,Hungarian,harmadfű ×,,1395.0,compound,true
3414-harmat,Hungarian,harmat,,1355.0,Proto-Uralic,true
3415-harminc,Hungarian,harminc,,1405.0,internal,true
3416-harmonia,Hungarian,harmónia,,1619.0,,true
3417-harmonika,Hungarian,harmonika,,1810.0,German,true
3418-harmonium,Hungarian,harmónium,,1882.0,international word,true
3419-harom,Hungarian,három,,1055.0,Proto-Finno-Ugric,true
3420-harpia,Hungarian,hárpia,,1570.0,Latin,true
3421-hars,Hungarian,hárs,,1086.0,uncertain,true
3422-harsad,Hungarian,harsad ×,,1508.0,,true
3423-harslevelu,Hungarian,hárslevelű,,1744.0,compound,true
3424-hartya,Hungarian,hártya,,1513.0,Wanderwort,true
3425-harzsol,Hungarian,harzsol †,,1405.0,derived word,true
3426-has,Hungarian,has,,1372.0,unknown,true
3427-hasab,Hungarian,hasáb,,1527.0,derived word,true
3428-hasad,Hungarian,hasad,,1278.0,,true
3429-hasis,Hungarian,hasis,,1847.0,international word,true
3430-hasmant,Hungarian,hasmánt ×,,1620.0,internal,true
3431-hasonit,Hungarian,hasonít,,1822.0,,true
3432-hasonlat,Hungarian,hasonlat,,1372.0,,true
3433-haszon,Hungarian,haszon,,1193.0,uncertain,true
3434-hasztalan,Hungarian,hasztalan,,1750.0,internal,true
3435-hat,Hungarian,hat¹,,1372.0,Proto-Uralic,true
3436-hat,Hungarian,hat²,,1138.0,Proto-Finno-Ugric,true
3437-hat,Hungarian,hát¹,,1109.0,Proto-Uralic,true
3438-hat,Hungarian,hát²,,1474.0,internal,true
3439-hatak,Hungarian,hatak ×,,1405.0,unknown,true
3440-hatalom,Hungarian,hatalom,,1372.0,derived word,true
3441-hataly,Hungarian,hatály,,1831.0,internal,true
3442-hatar,Hungarian,határ,,1086.0,internal,true
3443-hatosag,Hungarian,hatóság,,1831.0,internal,true
3444-hatvan,Hungarian,hatvan,,1075.0,compound,true
3445-hatvany,Hungarian,hatvány,,1832.0,internal,true
3446-hattyu,Hungarian,hattyú,,1282.0,Proto-Ugric,true
3447-hattyudal,Hungarian,hattyúdal,,1814.0,German,true
3448-haubic,Hungarian,haubic ∆,,1626.0,loan,true
3449-haver,Hungarian,haver,,1862.0,German,true
3450-haz,Hungarian,ház,,1193.0,Proto-Finno-Ugric,true
3451-haza,Hungarian,haza¹,,1372.0,change of word class,true
3452-haza,Hungarian,haza²,,1416.0,,true
3453-hazafia,Hungarian,hazafia ∆,,1607.0,,true
3454-hazard,Hungarian,hazárd,,1627.0,,true
3455-hazztuznezo,Hungarian,házztűznéző ∆,,1856.0,,true
3456-hazug,Hungarian,hazug,,1057.0,,true
3457-hazudik,Hungarian,hazudik,,1416.0,internal,true
3458-hazsartos,Hungarian,házsártos,,1389.0,,true
3459-he,Hungarian,he,,1479.0,onomatopoetic,true
3460-he,Hungarian,hé¹ ∆,,1900.0,,true
3461-he,Hungarian,hé²,,1420.0,,true
3462-hebeg,Hungarian,hebeg,,1619.0,onomatopoetic,true
3463-hebehoba,Hungarian,hébe-hóba,,1584.0,compound,true
3464-hebehurgya,Hungarian,hebehurgya,,1531.0,compound,true
3465-heber,Hungarian,héber,,1416.0,Latin,true
3466-hecc,Hungarian,hecc,,1910.0,,true
3467-hecsedli,Hungarian,hecsedli,,1847.0,loan,true
3468-hecsepecs,Hungarian,hecsepecs ×,,1787.0,loan,true
3469-hedereg,Hungarian,hedereg ×,,1770.0,,true
3470-heged,Hungarian,heged,,1544.0,,true
3471-hegeszt,Hungarian,hegeszt,,1805.0,,true
3472-hegedu,Hungarian,hegedű,,1394.0,internal,true
3473-hegy,Hungarian,hegy,,1055.0,uncertain,true
3474-hegyiben,Hungarian,hegyiben ∆,,1654.0,,true
3475-hehel,Hungarian,héhel  ×,,1585.0,,true
3476-hej,Hungarian,hej,,1438.0,onomatopoetic,true
3477-hej,Hungarian,héj,,1395.0,Proto-Finno-Ugric,true
3478-heja,Hungarian,héja,,1395.0,derived word,true
3479-hejehuja,Hungarian,hejehuja,,1598.0,compound,true
3480-hekas,Hungarian,hékás,,1838.0,,true
3481-hektar,Hungarian,hektár,,1816.0,international word,true
3482-hektika,Hungarian,hektika ×,,1735.0,,true
3483-hekto,Hungarian,hektó,,1913.0,compound,true
3484-hela,Hungarian,héla ∆,,1567.0,unknown,true
3485-helikopter,Hungarian,helikopter,,1923.0,international word,true
3486-helm,Hungarian,helm †,,1329.0,,true
3487-helvet,Hungarian,helvét,,1578.0,Latin,true
3488-hely,Hungarian,hely,,1055.0,unknown,true
3489-helyes,Hungarian,helyes,,1211.0,,true
3490-helyett,Hungarian,helyett,,1500.0,lexicalized inflected word-form,true
3491-helyre,Hungarian,helyre ×,,1749.0,lexicalized inflected word-form,true
3492-hemperkedik,Hungarian,hemperkedik ×,,1621.0,,true
3493-hemzseg,Hungarian,hemzseg,,1786.0,onomatopoetic,true
3494-henceg,Hungarian,henceg,,1803.0,internal,true
3495-hencseredik,Hungarian,hencseredik ×,,1794.0,,true
3496-hendikep,Hungarian,hendikep,,1860.0,English,true
3497-hengerit,Hungarian,hengerít,,1416.0,,true
3498-hengerget,Hungarian,hengerget,,1519.0,,true
3499-hengeredik,Hungarian,hengeredik,,1585.0,,true
3500-henteller,Hungarian,hentellér ∆,,1569.0,loan,true
3501-hentereg,Hungarian,hentereg,,1651.0,,true
3502-hentes,Hungarian,hentes,,1548.0,uncertain,true
3503-henyel,Hungarian,henyél,,1461.0,,true
3504-henye,Hungarian,henye,,1585.0,Slovakian,true
3505-heon,Hungarian,heon †,,,lexicalized inflected word-form,true
3506-hepcias,Hungarian,hepciás,,1854.0,uncertain,true
3507-hepehupas,Hungarian,hepehupás ×,,1647.0,compound,true
3508-herbarium,Hungarian,herbárium ∆,,1578.0,Latin,true
3509-herbatea,Hungarian,herbatea ×,,1701.0,Latin,true
3510-herceg,Hungarian,herceg,,1201.0,loan,true
3511-hercehurcal,Hungarian,hercehurcál ×,,1790.0,,true
3512-hercig,Hungarian,hercig,,1859.0,German,true
3513-herdal,Hungarian,herdál,,1833.0,internal,true
3514-here,Hungarian,here,,1326.0,Proto-Uralic,true
3515-herep,Hungarian,herep †,,1332.0,unknown,true
3516-heresz,Hungarian,hérész ×,,1791.0,unknown,true
3517-hergel,Hungarian,hergel,,1784.0,onomatopoetic,true
3518-herics,Hungarian,hérics,,1784.0,unknown,true
3519-hering,Hungarian,hering,,1518.0,loan,true
3520-herjo,Hungarian,herjó ∆,,1366.0,,true
3521-herkentyu,Hungarian,herkentyű,,1855.0,unknown,true
3522-herkopater,Hungarian,herkópáter,,1784.0,compound,true
3523-hermec,Hungarian,hermec †,,1405.0,unknown,true
3524-hermelin,Hungarian,hermelin,,1757.0,German,true
3525-hernac,Hungarian,hernác ∆,,1400.0,loan,true
3526-hernyo,Hungarian,hernyó,,1300.0,,true
3527-herold,Hungarian,herold ∆,,1790.0,German,true
3528-herosz,Hungarian,hérosz ∆,,1718.0,,true
3529-heroce,Hungarian,herőce ×,,1781.0,,true
3530-herpesz,Hungarian,herpesz,,1854.0,international word,true
3531-herpites,Hungarian,herpites ×,,1533.0,,true
3532-herreg,Hungarian,herreg ×,,1629.0,onomatopoetic,true
3533-hersen,Hungarian,hersen ×,,1717.0,,true
3534-hervad,Hungarian,hervad,,1416.0,,true
3535-hess,Hungarian,hess,,1598.0,onomatopoetic,true
3536-het,Hungarian,hét¹,,1067.0,Proto-Ugric,true
3537-het,Hungarian,hét²,,1067.0,semantic change,true
3538-hetalvo,Hungarian,hétalvó,,1792.0,German,true
3539-hetera,Hungarian,hetéra,,1808.0,international word,true
3540-hetethavat,Hungarian,hetet-havat,,1790.0,compound,true
3541-heteveny,Hungarian,hetevény ×,,1754.0,derived word,true
3542-hetfo,Hungarian,hétfő,,1221.0,compound,true
3543-hetkoznap,Hungarian,hétköznap,,1519.0,compound,true
3544-hetszilvafas,Hungarian,hétszilvafás,,1833.0,compound,true
3545-hetven,Hungarian,hetven,,1405.0,compound,true
3546-hetvenkedik,Hungarian,hetvenkedik,,1577.0,uncertain,true
3547-hetyeg,Hungarian,hetyeg,,1890.0,onomatopoetic,true
3548-hetyke,Hungarian,hetyke,,1645.0,derived word,true
3549-heveder,Hungarian,heveder,,1395.0,unknown,true
3550-hevenyeben,Hungarian,hevenyében,,1565.0,,true
3551-hever,Hungarian,hever,,1372.0,,true
3552-hever,Hungarian,hevér †,,1526.0,,true
3553-hever,Hungarian,hévér ×,,1534.0,loan,true
3554-heviz,Hungarian,hévíz,,1214.0,compound,true
3555-hevizal,Hungarian,hévizál ×,,1772.0,derived word,true
3556-hezag,Hungarian,hézag,,1456.0,internal,true
3557-hiaba,Hungarian,hiába,,1416.0,lexicalized inflected word-form,true
3558-hianyos,Hungarian,hiányos,,1513.0,,true
3559-hiba,Hungarian,hiba,,1560.0,Slavic,true
3560-hibban,Hungarian,hibban,,1621.0,,true
3561-hibrid,Hungarian,hibrid,,1865.0,international word,true
3562-hid,Hungarian,híd,,1002.0,Alanic,true
3563-hideg,Hungarian,hideg,,1138.0,internal,true
3564-hideglelet,Hungarian,hideglelet †,,1416.0,,true
3565-hidegleles,Hungarian,hideglelés,,1474.0,,true
3566-hidegveru,Hungarian,hidegvérű,,1757.0,German,true
3567-hidra,Hungarian,hidra,,1602.0,Latin,true
3568-hidrogen,Hungarian,hidrogén,,1798.0,international word,true
3569-hiedelem,Hungarian,hiedelem,,1416.0,derived word,true
3570-hiena,Hungarian,hiéna,,1604.0,Latin,true
3571-hienc,Hungarian,hienc ∆,,1669.0,loan,true
3572-hig,Hungarian,híg,,1510.0,unknown,true
3573-higany,Hungarian,higany,,1828.0,internal,true
3574-higgad,Hungarian,higgad,,1544.0,derived word,true
3575-higy,Hungarian,higy †,,1395.0,unknown,true
3576-hijan,Hungarian,híján,,1507.0,,true
3577-him,Hungarian,hím¹,,1093.0,Proto-Uralic,true
3578-him,Hungarian,hím² ×,,1093.0,unknown,true
3579-himbal,Hungarian,himbál,,1748.0,derived word,true
3580-himezhamoz,Hungarian,hímez-hámoz,,1566.0,,true
3581-himlo,Hungarian,himlő,,1470.0,derived word,true
3582-himnusz,Hungarian,himnusz,,1416.0,Latin,true
3583-himpeller,Hungarian,himpellér ∆,,1505.0,loan,true
3584-himper,Hungarian,himpér ×,,1843.0,loan,true
3585-himpor,Hungarian,hímpor,,1794.0,compound,true
3586-hinar,Hungarian,hínár,,1367.0,uncertain,true
3587-hindu,Hungarian,hindu,,1851.0,international word,true
3588-hint,Hungarian,hint,,1372.0,,true
3589-hinta,Hungarian,hinta,,1405.0,derived word,true
3590-hinto,Hungarian,hintó,,1494.0,internal,true
3591-hioll,Hungarian,hioll †,,1527.0,derived word,true
3592-hir,Hungarian,hír,,1211.0,unknown,true
3593-hiribi,Hungarian,hiribi ×,,1878.0,,true
3594-hirig,Hungarian,hirig ∆,,1888.0,,true
3595-hirtelen,Hungarian,hirtelen,,1278.0,derived word,true
3596-historia,Hungarian,história,,1416.0,,true
3597-hisz,Hungarian,hisz¹,,1220.0,,true
3598-hiszen,Hungarian,hiszen,,1519.0,,true
3599-hisz,Hungarian,hisz²,,1808.0,change of word class,true
3600-hiszterika,Hungarian,hisztérika,,1793.0,,true
3601-hit,Hungarian,hit,,1057.0,,true
3602-hit,Hungarian,hít †,,1372.0,,true
3603-hitbizomany,Hungarian,hitbizomány,,1833.0,internal,true
3604-hitel,Hungarian,hitel,,1493.0,derived word,true
3605-hitvany,Hungarian,hitvány,,1138.0,unknown,true
3606-hitves,Hungarian,hitves,,1589.0,derived word,true
3607-hiu,Hungarian,hiu ×,,1519.0,uncertain,true
3608-hiu,Hungarian,hiú,,1214.0,paronymy,true
3609-hiuz,Hungarian,hiúz,,1395.0,unknown,true
3610-hiv,Hungarian,hív¹,,1372.0,Proto-Uralic,true
3611-hiv,Hungarian,hív²,,1372.0,,true
3612-hivalkodik,Hungarian,hivalkodik,,1416.0,derived word,true
3613-hivatal,Hungarian,hivatal,,1211.0,derived word,true
3614-hizelkedik,Hungarian,hízelkedik,,1456.0,,true
3615-hizik,Hungarian,hízik,,1211.0,,true
3616-ho,Hungarian,hó¹,,1138.0,Proto-Uralic,true
3617-ho,Hungarian,hó²,,1152.0,Proto-Uralic,true
3618-ho,Hungarian,hó³,,1558.0,,true
3619-hobbi,Hungarian,hobbi,,1946.0,English,true
3620-hobortos,Hungarian,hóbortos,,1803.0,,true
3621-hocca,Hungarian,hocca,,1557.0,compound,true
3622-hod,Hungarian,hód,,1138.0,Proto-Ugric,true
3623-hodaly,Hungarian,hodály,,1770.0,Romanian,true
3624-hodol,Hungarian,hódol,,1470.0,,true
3625-hodzsa,Hungarian,hodzsa ∆,,1575.0,Ottoman-Turkic,true
3626-hoica,Hungarian,hoica †,,1458.0,Czech,true
3627-hogy,Hungarian,hogy¹,,1372.0,,true
3628-hogy,Hungarian,hogy²,,1372.0,change of word class,true
3629-hohanyo,Hungarian,hóhányó,,1946.0,uncertain,true
3630-hoher,Hungarian,hóhér,,1426.0,loan,true
3631-hoka,Hungarian,hóka ×,,1709.0,derived word,true
3632-hokedli,Hungarian,hokedli,,1864.0,loan,true
3633-hoki,Hungarian,hoki,,1900.0,international word,true
3634-hokony,Hungarian,hókony ×,,1725.0,loan,true
3635-hokuszpokusz,Hungarian,hókuszpókusz,,1725.0,German,true
3636-hol,Hungarian,hol,,1372.0,,true
3637-hold,Hungarian,hold¹,,1211.0,derived word,true
3638-hold,Hungarian,hold²,,1367.0,semantic change,true
3639-holda,Hungarian,holdá †,,1416.0,lexicalized inflected word-form,true
3640-holdkoros,Hungarian,holdkóros,,1826.0,German,true
3641-holla,Hungarian,holla ∆,,1760.0,German,true
3642-holland,Hungarian,holland,,1533.0,loan,true
3643-hollo,Hungarian,holló,,1220.0,Proto-Uralic,true
3644-holmi,Hungarian,holmi,,1584.0,compound,true
3645-holnap,Hungarian,holnap,,1416.0,compound,true
3646-holott,Hungarian,holott,,1372.0,compound,true
3647-holteleven,Hungarian,holteleven †,,1506.0,compound,true
3648-holval,Hungarian,holval †,,1372.0,,true
3649-holyag,Hungarian,hólyag,,1456.0,internal,true
3650-holyan,Hungarian,holyan ×,,1731.0,,true
3651-homaly,Hungarian,homály,,1372.0,Proto-Finno-Ugric,true
3652-hombar,Hungarian,hombár ×,,1608.0,Ottoman-Turkic,true
3653-homlit,Hungarian,homlít ×,,1519.0,derived word,true
3654-homlok,Hungarian,homlok,,1249.0,derived word,true
3655-homok,Hungarian,homok,,1055.0,Turkic,true
3656-homokos,Hungarian,homokos,,1957.0,internal,true
3657-homoru,Hungarian,homorú,,1193.0,,true
3658-homorul,Hungarian,homorul †,,1508.0,,true
3659-homp,Hungarian,homp ×,,1577.0,onomatopoetic,true
3660-hon,Hungarian,hon,,1211.0,change of word class,true
3661-hon,Hungarian,hón,,1435.0,Proto-Uralic,true
3662-honalj,Hungarian,hónalj,,1435.0,compound,true
3663-honap,Hungarian,hónap,,1372.0,compound,true
3664-honn,Hungarian,honn ∆,,1372.0,lexicalized inflected word-form,true
3665-honnet,Hungarian,honnét ×,,1372.0,,true
3666-honorarium,Hungarian,honorárium,,1582.0,,true
3667-honved,Hungarian,honvéd,,1821.0,,true
3668-honvedo,Hungarian,honvédő,,1832.0,,true
3669-hopciher,Hungarian,hopcihér ×,,1600.0,loan,true
3670-hopenz,Hungarian,hópénz,,1540.0,,true
3671-hopmester,Hungarian,hopmester¹ ∆,,1408.0,German,true
3672-hopmester,Hungarian,hopmester² †,,1527.0,German,true
3673-hoporcs,Hungarian,hoporcs ×,,1293.0,derived word,true
3674-hopp,Hungarian,hopp,,1522.0,,true
3675-hoppla,Hungarian,hoppla,,1881.0,German,true
3676-hoppsza,Hungarian,hoppsza,,1725.0,German,true
3677-hora,Hungarian,hóra ×,,1861.0,Romanian,true
3678-horcog,Hungarian,horcog ×,,1577.0,onomatopoetic,true
3679-hord,Hungarian,hord,,1300.0,Proto-Ugric,true
3680-horda,Hungarian,horda,,1613.0,Wanderwort,true
3681-hordo,Hungarian,hordó,,1391.0,derived word,true
3682-horgad,Hungarian,horgad,,1416.0,,true
3683-horgaszt,Hungarian,horgaszt,,1416.0,derived word,true
3684-horgony,Hungarian,horgony,,1829.0,internal,true
3685-horh,Hungarian,horh ×,,1055.0,Proto-Finno-Ugric,true
3686-horihorgas,Hungarian,hórihorgas,,1598.0,internal,true
3687-horizont,Hungarian,horizont,,1581.0,,true
3688-horka,Hungarian,horka †,,1193.0,unknown,true
3689-horkant,Hungarian,horkant,,1789.0,,true
3690-hornyak,Hungarian,hornyák ×,,1714.0,,true
3691-hornyol,Hungarian,hornyol,,1522.0,,true
3692-horo,Hungarian,horó †,,1232.0,Proto-Finno-Ugric,true
3693-horog,Hungarian,horog,,1075.0,Proto-Finno-Ugric,true
3694-horol,Hungarian,horol ×,,1395.0,,true
3695-horoszkop,Hungarian,horoszkóp,,1835.0,international word,true
3696-horpasz,Hungarian,horpasz,,1408.0,,true
3697-hort,Hungarian,hort †,,1156.0,,true
3698-hortenzia,Hungarian,hortenzia,,1835.0,international word,true
3699-hortyog,Hungarian,hortyog,,1405.0,,true
3700-horukk,Hungarian,hórukk,,1900.0,German,true
3701-horvat,Hungarian,horvát,,1138.0,Slavic,true
3702-hospital,Hungarian,hospitál,,1803.0,Latin,true
3703-hostat,Hungarian,hóstát ×,,1262.0,Slovakian,true
3704-hosszu,Hungarian,hosszú,,1086.0,,true
3705-hotel,Hungarian,hotel,,1831.0,international word,true
3706-hottentotta,Hungarian,hottentotta,,1757.0,international word,true
3707-hova,Hungarian,hova,,1372.0,lexicalized inflected word-form,true
3708-hovatovabb,Hungarian,hovatovább,,1578.0,compound,true
3709-hoz,Hungarian,hoz,,1372.0,internal,true
3710-hozza,Hungarian,hozzá,,1372.0,lexicalized inflected word-form,true
3711-hozsanna,Hungarian,hozsanna,,1276.0,Latin,true
3712-ho,Hungarian,hő,,1200.0,unknown,true
3713-hoborog,Hungarian,hőbörög,,1833.0,onomatopoetic,true
3714-hokol,Hungarian,hőköl,,1513.0,,true
3715-holgy,Hungarian,hölgy,,1217.0,Proto-Finno-Ugric,true
3716-homero,Hungarian,hőmérő,,1807.0,,true
3717-homerseklet,Hungarian,hőmérséklet,,1833.0,compound,true
3718-hompolyodik,Hungarian,hömpölyödik,,1531.0,,true
3719-horcsog,Hungarian,hörcsög,,1138.0,,true
3720-horog,Hungarian,hörög,,1574.0,,true
3721-horpint,Hungarian,hörpint,,1508.0,,true
3722-hos,Hungarian,hős,,1138.0,Proto-Uralic,true
3723-hozong,Hungarian,hőzöng,,1946.0,onomatopoetic,true
3724-hu,Hungarian,hú,,1725.0,onomatopoetic,true
3725-hug,Hungarian,húg,,1131.0,unknown,true
3726-hugenotta,Hungarian,hugenotta,,1575.0,Wanderwort,true
3727-hugy,Hungarian,húgy¹,,1131.0,,true
3728-hugy,Hungarian,húgy² †,,1131.0,Proto-Uralic,true
3729-huhogat,Hungarian,huhogat ×,,1551.0,,true
3730-huj,Hungarian,huj,,1511.0,onomatopoetic,true
3731-huligan,Hungarian,huligán,,1914.0,German,true
3732-hull,Hungarian,hull,,1055.0,Proto-Finno-Ugric,true
3733-hulla,Hungarian,hulla,,1843.0,derived word,true
3734-hullam,Hungarian,hullám,,1764.0,internal,true
3735-humanitas,Hungarian,humanitás,,1792.0,,true
3736-humbug,Hungarian,humbug,,1858.0,German,true
